url,title,question,answer,answer_type
,,종합검진이후 유방에 이상소견으로 재검하라 나왔는데요.유방이큰편이고 나이가 59세로 멍울이 잡히거나 그런건 없는거같고 계속 두달가량 두드러기로 고생하고 계셔요.ㅜ유방 이상소견으로 재검을 하면 어떤검사로 어떤 결과가 나올지 ㅜ너무 심난해 하셔서 여쭤봅니다.,"아, 유방에 이상소견이 나왔다고 하니까 걱정되시겠네요. 저도 주변에서 그런 얘기 들은 적 있는데, 보통 재검할 때는 엑스레이나 초음파 같은 검사를 한다고 하더라고요. 멍울이 없다고 하니 크게 심각한 건 아닐 수도 있지만, 그래도 정확히 확인해보는 게 마음 편할 것 같아요. 두드러기도 오래 가면 힘들 텐데, 혹시 스트레스나 알레르기 때문일 수도 있으니 같이 챙기면서 병원 가보시면 좋겠어요! 너무 걱정만 하지 마시고, 차분히 검사 결과 기다려 보세요.",non_expert_llm
,,고양이가 구토를해서 병원가서 엑스레이랑. 피검사했는데 피검사ㅡ간췌장 신장ㅡ 이상없고 위가 부었다고해서 삼일약먹었는데 구토는 안하는데 밥을 안먹어요ㅠ 병원다녀온지삼일째 밥을안먹어요ㅠ 어떡해요ㅠ,"아이고, 고양이가 밥을 안 먹으면 정말 걱정되죠ㅠㅠ 우리 집 고양이도 한참 아플 때 밥을 잘 안 먹어서 며칠 동안 걱정 많이 했던 기억이 있어요. 병원에서 검사도 했고 약도 먹었으니 조금 더 지켜보면서 자꾸 강제로라도 조금씩이라도 먹게 해보는 게 어떨까 싶어요. 물론 계속 안 먹으면 병원에 다시 가는 게 좋겠지만요. 빨리 나아서 밥 잘 먹었으면 좋겠네요!",non_expert_llm
,,3개월 정도된 터키쉬앙고라 고양이를 키우는데요. 몇일 전에 폐수종과 기관지염 진단을 받았고 약을 처방 받았습니다. 그런데 밥은 커넝 물도 안먹고 당연히 약도 잘 못 먹였습니다. 그래서 츄르에 약을 섞어서 주사기로 먹였는데 좀 이따 보니까 다 토했네요ㅠㅠㅠㅠㅠㅠㅠ 1. 평소에 좋아하던 간식을 줬는데도 안먹는데 이럴 때는 어떻게 해야하죠ㅠㅠㅠ 2. 혹시 주사기로 먹이는게 부담이 되어서 토는 한 건가요??,"아이고, 너무 속상하시겠어요ㅠㅠ 저도 예전에 키우던 고양이가 아플 때 밥도 안 먹고 약도 잘 안 먹어서 많이 힘들었거든요. 

1. 저희 집 고양이도 컨디션 안 좋을 땐 평소 좋아하는 간식도 잘 안 먹었어요. 그럴 땐 억지로 먹이기보다는 조금 쉬게 하고, 물은 자주 깨끗하게 갈아주면서 스스로 먹게 기다려주는 게 낫더라고요. 만약 계속 안 먹으면 병원에 다시 상담받는 게 좋을 것 같아요.

2. 주사기로 먹이는 게 부담이 될 수는 있는데, 꼭 토하는 이유가 그것 때문인지는 잘 모르겠어요. 저희 경우는 약이 입에 맞지 않거나 속이 안 좋아서 그런 경우도 있었던 것 같아요. 너무 억지로 먹이려 하면 스트레스가 더 심해질 수도 있으니까 조심하세요.

힘내시고, 고양이 건강 빨리 좋아지길 바랄게요!",non_expert_llm
,,안녕하세요 제목처럼 집에 강아지 한테 물렸는데 지인의 지인한테서 데려온 3살 수컷 강아지 인데 접종 여부를 모르는데 물렸어요 피는 안났고 고인상태에요 광견병 위험 있을까요,"음, 저도 잘은 모르지만 강아지가 물었는데 피가 안 났다면 일단 바로 큰 위험은 적지 않을까 싶어요. 근데 접종 여부를 모른다니 좀 찝찝하긴 하네요. 저희 집 강아지도 누군가 데려온 친구 강아지한테 한 번 살짝 물렸는데 바로 소독하고 한 2~3일 지켜보니까 별 문제 없었어요. 그래도 혹시 몰라서 가까운 병원이나 보건소에 가서 상담 한 번 받아보는 게 마음 편할 것 같아요. 안전이 제일 중요하니까요!",non_expert_llm
,,고양이가 갑자기 아침에 보니까 한쪽눈을 못 뜨고요 ㅠ 막 눈물인지 모르겠는데 이상한게 눈 쪽에 묻어있고 눈 강제로 열어보면 눈이 충혈되어 있어요 왜 그런건가요ㅠㅜ 제발 알려주세여 지금 병원을 갈 수 있는 상황은 아니라서여ㅜㅠㅜㅠ 알려주세요 제발,"아이고, 고양이 눈이 그렇게 되면 정말 걱정되죠ㅠㅠ 저도 전에 집 고양이가 한쪽 눈을 못 뜨고 충혈됐던 적이 있었는데, 아마 뭔가 이물질이 들어갔거나 살짝 다친 게 아닐까 싶었어요. 눈 주변에 묻은 것도 눈물이거나 눈곱 같은 거였던 것 같고요. 저는 그때 눈을 억지로 뜨게 하진 말고 깨끗한 물수건으로 조심스레 닦아줬어요. 근데 만약 며칠 지나도 좋아지지 않거나 더 심해지면 꼭 병원에 데려가는 게 좋을 것 같아요. 지금 당장은 힘들겠지만, 고양이 눈이 중요한 부분이라 너무 오래 방치하지 않는 게 좋아요!",non_expert_llm
,,강아지가 몸을떨어요.,"우리 강아지도 가끔 몸을 떠는 것 같아서 처음엔 좀 걱정했는데, 보니까 추워서 그런 경우도 있더라고요. 혹시 강아지가 편안해 보이지 않으면 병원에 가보는 게 좋을 것 같아요. 근데 가끔은 그냥 피곤하거나 긴장해서 그럴 때도 있는 것 같아요.",non_expert_llm
,,빈혈과 혈소판 수치가 0으로 설명 들었는데요. 더 자세하게 다른것도 해석 부탁드립니다.. 너무 속상하네요.. 감사합니다.,"아이고, 혈소판 수치가 0이라니 정말 걱정 많이 되시겠어요. 저도 예전에 우리 고양이가 비슷하게 혈액 검사에서 안 좋은 수치가 나와서 속상했던 기억이 있어요. 빈혈도 그렇고 혈소판이 너무 낮으면 피가 잘 안 멈추거나 쉽게 멍이 들 수 있다고 들었는데, 꼭 수의사 선생님 말씀 잘 듣고 치료 잘 받으시길 바랄게요. 저도 그때는 하루하루가 너무 불안했는데, 잘 관리하니까 조금씩 좋아지더라고요. 너무 힘들겠지만, 보호자님도 힘내시고 반려동물도 빨리 건강해지길 응원할게요!",non_expert_llm
,,누워있다가 일어만나면 5초정도 다리를 절뚝거려요 어쩌다 한번씩도 아니고 최근들어 계속 그럽니다 병원을 가봐야할까요,"우리 집 고양이도 가끔 일어날 때 다리를 살짝 절뚝거릴 때가 있었는데, 보통은 잠깐 쉬고 나면 괜찮아지더라고요. 근데 계속 자주 그런다면 뭔가 불편한 게 있을 수도 있으니까 한 번 병원에서 확인해 보는 것도 나쁘지 않을 것 같아요. 너무 오래 방치하면 더 안 좋을 수도 있으니까요.",non_expert_llm
,,버박 덱소릴 귀 진드기약 고양이(임신묘)에게 사용해도 안전한지 궁금합니다.,"임신한 고양이한테는 약을 쓸 때 좀 조심해야 한다고 들었어요. 저도 예전에 귀 진드기 때문에 약을 써본 적 있는데, 임신묘는 특히 주의해야 한다고 해서 수의사한테 꼭 상담받고 썼던 기억이 나네요. 버박 덱소릴 약이 고양이한테는 일반적으로 괜찮다는 얘기도 있지만, 임신묘한테는 안전성 정보가 확실하지 않아서 그냥 병원에서 처방받는 게 더 낫지 않을까 싶어요. 혹시라도 이상 반응 있으면 바로 병원 가보는 게 좋을 것 같아요!",non_expert_llm
,,강아지가 교통사고가 났는데 병원에서는 수술 안하고 매일 방문해서 주사랑약만 먹으면 일주일 뒤에는 걸을 수 있고 낫는데 3-4개월정도 걸린다고 하더라고요 다친곳은 다리를 쓰는 부분이 아니라 앉을 때 쓰는 부위라고 수술 안해도 된다고 하는데 뼈가 붙을지.. 그리고 노란색으로 칠한 곳은 왜 벌어진거고 수술 안해도 괜찮을까요? 핑크색은 골절된 부분이에요,"음, 저도 수술까지 안 하고 약 먹으면서 회복한 강아지 본 적 있어요. 다리 쓰는 부분이 아니라 앉을 때 쓰는 부위라면 완전히 뼈가 붙지 않아도 어느 정도 괜찮을 수 있대요. 근데 노란색으로 칠한 곳이 벌어진 건 좀 걱정되긴 하네요. 저희 강아지는 골절 부위가 더 심했는데도 병원에서 매일 체크해주고 약 잘 챙겨주니까 서서히 나아지더라고요. 병원에서 수술 없이도 괜찮다고 하니까 일단은 지켜보는 게 좋을 것 같아요. 그래도 혹시 상태가 갑자기 안 좋아지면 바로 병원 가는 게 제일 안전해요!",non_expert_llm
,,"2일 전에 사료를 안먹고 간식만 먹으려해서 평소보다 공복 시간을 조금 늘렸더니 막 시뻘겋고 그렇지도 않고, 아주 소량인데 빨간 빛이 아주 살짝 도는 거품 토를 조금 했습니다. 한 지 2일 정도 됐는데 따로 더 토도 안하고 잘 뛰어다니는데 그래도 병원 가봐야 할까요?","음, 우리 집 강아지도 가끔 공복 시간이 길어지면 토를 하긴 하는데, 보통은 며칠 지나면 괜찮아지더라고요. 빨간 빛이 조금 섞인 거품 토는 좀 신경 쓰이긴 하는데, 아이가 평소처럼 잘 뛰어다니고 먹는 게 괜찮으면 조금 더 지켜봐도 될 것 같아요. 그래도 혹시 모르니까 며칠 더 지켜보고 상태가 안 좋아지거나 토가 계속되면 병원 가보는 게 좋을 것 같아요!",non_expert_llm
,,11 개월된 여자비숑아이인데 중성화했구요 사상충도 했어요 분리불안이 심한아이인데 오늘 집에 혼자있는게 처음이였는데 아침까진 오줌이 멀쩡했는데 외출하고 오니 혈뇨를 싸네요.. 내일아침에 병원가볼건데 밥도잘먹고 잘놀고 설사 구토증세없구요 많이 심각한가요? 생리하는거처럼 오줌에 피가 뚝뚝떨어져있어요,"아이고, 우리 강아지도 가끔 갑자기 오줌에 피가 보여서 깜짝 놀란 적 있었어요. 저희 경우는 스트레스 때문일 수도 있다고 하더라고요. 분리불안이 심한 아이니까 스트레스가 원인일 수도 있겠네요. 밥도 잘 먹고, 다른 증상 없으면 당장 너무 걱정하지 마시고 내일 병원에서 꼭 한번 진찰 받아보세요. 빨리 나아지길 바랄게요!",non_expert_llm
,,강아지가 제가 먹으려던 대창을 다 먹었어요ㅠㅠㅠㅠ 1인분 정도 되는 양이에요 250g정도 될거 같아요 어떡하죠 병원 데랴가야하나요,"아이고, 대창을 250g이나 먹었다니 좀 걱정되겠네요ㅠㅠ  
저도 강아지가 기름진 거 먹으면 속이 안 좋아할까봐 긴장했던 적 있어요.  
일단은 강아지 상태를 잘 살펴보시고, 구토나 설사, 무기력 같은 이상 증세가 있으면 병원 가보는 게 나을 것 같아요.  
아무 문제 없으면 며칠 지켜보면서 물도 충분히 마시게 해주세요!  
걱정되면 가까운 동물병원에 전화로 상담해보는 것도 괜찮을 거예요.",non_expert_llm
,,"저희 강아지는 종류는 시츄, 성별은 여, 나이는 14살입니다. 지금 사진 첨부해드린거와 같이 발에 혹이 있습니다. 만지면 물렁물렁하고 아파하지 않습니다.. 작년에 부모님께서 데리고 병원을 갔을때 물혹이라고 들으셨다는데 동네 작은병원 다녀온 거라.. 그리고 중성화 수술을 하지 않았고 교배도 안한 여자아이입니다.. 배에 종양이 생겼는데 작년보다는 크기가 작아졌으나 걱정되어 수술을 하려 했는데 노견이라 수술이 어렵다고 했습니다.. 문의하고 싶은 건 1. 발에 생긴 저 혹이 물혹이 맞고 저 상태로 계속 내버려두면 향후 강아지에게 어떤 증상이 생기나요? 많이 심각해질까요? 2. 혹시 물혹이 아닌 다른 병일수도 있나요?! 3. 배에 생긴 종양이 육안으로 봤을 때 작아졌는데 수술을 안하고도 나아지는 경우도 있나요?! 4. 두 혹과 종양은 수술로만 치료할 수 있는거겠죠..? 5. 노견은 정말 수술은 힘든가요..? 몇 번 정신을 잃어가며 누워서 배변을 보고 토도 하고 이렇게 무지개 다리를 건너는 건가 싶은 적이 있었는데 지금 현재는 잠 많이 자고 귀가 어두울뿐 14살 노견이 회춘한건가 싶을 정도로 아주 건강합니다. 밥도 정말 잘먹고 나갔다 들어오면 어린강아지들처럼 꼬리치며 반가워해줍니다.. 당연히 병원을 가면 자세히 들을 수 있는걸 알지만 병원에서는 노견이라 수술이 어렵다고만 하니 방법이라도 있는지 여러 사람들의 얘기를 듣고싶어 남기게 되었습니다. 시츄 평균 수명이 15살이라는데 그보다 오래 함께하고 싶어서 문의드립니다.","아, 14살 시츄라면 정말 우리 반려견 나이로 치면 할머니 뻘이네요. 발에 혹이랑 배에 종양까지 있으니 걱정이 많으시겠어요.

1. 발에 있는 혹이 물혹이라고 들으셨다니, 만져서 물렁물렁하고 아파하지 않는다면 큰 문제는 아닐 수도 있어요. 우리 집 강아지도 그런 게 있었는데 그냥 둬도 딱히 아프거나 불편해하는 모습은 없었어요. 다만 혹이 커지거나 색깔이 변하거나 강아지가 자꾸 핥거나 하면 다시 병원 가보는 게 좋았어요.

2. 근데 혹이 꼭 물혹만은 아닐 수도 있겠죠. 지방종 같은 지방 덩어리일 수도 있고, 드물게는 다른 종류의 혹일 수도 있으니까 너무 걱정되면 사진 찍어서 다시 한 번 병원 상담받아 보는 게 좋을 것 같아요.

3. 배에 생긴 종양이 작아졌다고 하셨는데, 저도 인터넷에서 본 적 있는데 어떤 종양은 자연스럽게 크기가 변하기도 한다고 하더라고요. 물론 완전히 나아지는 경우는 드물지만 노견이라 수술이 힘들면 상태를 계속 관찰하면서 관리하는 방법도 있는 것 같아요.

4. 두 혹과 종양이 수술로만 완전히 치료되는 건 아닐 수도 있어요. 상황에 따라 약으로 관리하거나 그냥 지켜보는 경우도 많더라고요. 특히 나이가 들면 수술 말고 다른 방법을 찾는 분들도 많아요.

5. 노견이라 수술이 어렵다는 말, 저도 주변에서 많이 들었어요. 나이가 많으면 마취나 회복이 힘들 수 있어서 병원에서 조심스러워하는 것 같아요. 하지만 요즘은 노견 전용 마취법도 있다고 하고, 상태가 괜찮으면 가능하다는 분들도 있으니까 여러 군데 상담받아 보시는 것도 방법일 것 같아요.

무엇보다 지금 강아지가 밥도 잘 먹고 반가워하는 모습 보면 아직 행복하게 지내고 있는 것 같아서 다행이에요. 오래오래 건강하게 함께하길 저도 바랄게요! 너무 걱정 말고, 강아지 컨디션 잘 살피면서 지켜봐 주세요.",non_expert_llm
,,고양이 비대성 심근증이 비전염성 질병인지 전염성 질병인지 궁금해요,"저도 고양이 비대성 심근증에 대해 찾아본 적 있는데, 이건 전염되는 병은 아니라고 들었어요. 주로 고양이 몸 자체 문제로 생기는 거라서 다른 고양이한테 옮기진 않는대요. 그래도 혹시 모를까봐 증상 있으면 병원에서 확인해보는 게 제일 좋을 것 같아요!",non_expert_llm
,,"암컷 만10세인데 아랫배에 혹, 멍울처럼 나와있고 딱딱하게 만져지는게 있는데 이게 뭘까요? 육안으로 봤을 때 어떤지 주시면 감사하겠습니다 ㅠㅠㅜ 수의사님 부탁드려요","음, 저도 확실한 건 아니지만 우리 집 강아지도 나이가 좀 들면서 그런 멍울 같은 게 생긴 적이 있었어요. 딱딱하게 만져진다고 하니 신경 쓰이긴 하겠지만, 혹시 멍울이 크거나 아파하지 않는다면 조금 지켜보는 것도 방법일 것 같아요. 물론 상태가 더 나빠지거나 강아지가 힘들어하면 병원에 가보는 게 제일 안전하겠지만요.  
괜찮아지길 바랄게요!",non_expert_llm
,,슬개골탈구수술후 봉합부위 어긋나 붙었는데 괜찮은건가요? 집도한 병원원장선생님은괜찮다고 하는데 제가보기엔 그렇지않아보입니다 전문가나 수의사님 답변부탁드립니다,"저도 예전에 친구 강아지가 슬개골 수술 후에 봉합 부위가 좀 울퉁불퉁하게 붙은 걸 본 적 있는데, 병원에서 괜찮다고 해서 그냥 지켜봤던 기억이 있어요. 시간이 지나면서 점점 좋아지더라구요. 그래도 혹시 불편해 하거나 상태가 더 안 좋아지는 것 같으면 한 번 더 병원에 가서 확인받아보는 게 마음 편할 것 같아요!",non_expert_llm
,,"13살 말티즈를 키우고 있습니다 ㅠㅠ 작년 가을에 심장병과 폐수종 진단을 받았는데 의사쌤이 심각할정도로 심장비대증도 많이 진행됐다고 했구요, 폐에 물도 많이 찼는데 이틀 입원하면서 뺐습니다. 그리고 심장약을 지어다가 하루 두번 먹이고 있는데요 궁금한건 혹시 폐수종은 아무리 약을 꼬박꼬박 잘 먹어도 상관없이 재발하나요? 재발하면 치료후에도 또 재발하는 경우가 잦아지나요? 폐수종과 심장병으로 애기가 사망하게된다면 고통스럽게 가는 경우밖에 없나요? 애기가 떠난다고 해도 편안하게 갔으면 좋겠는데 보통 어떻게 떠나는지 궁금합니다...","우리 집 강아지도 심장 문제로 폐에 물 찬 적 있는데, 약 잘 먹여도 가끔 재발하더라고요. 완전히 안 생기는 건 어려운 것 같아요. 재발하면 또 입원해서 치료받고 그럴 때가 많았어요. 근데 항상 그런 건 아니니까 너무 걱정 마세요.

떠나는 과정은 보호자 입장에선 많이 마음 아프지만, 주변에서 본 경우에는 많이 아파 보이지 않고 조용히 쉬다가 가는 것 같았어요. 물론 강아지마다 다르겠지만, 평소에 편안하게 지낼 수 있도록 해주면 조금이라도 덜 힘들지 않을까 싶어요.

힘내시고, 혹시 상태가 갑자기 안 좋아지면 가까운 병원에 바로 가는 게 좋을 것 같아요. 반려견과 함께 좋은 시간 많이 보내시길 바랄게요.",non_expert_llm
,,캠핑왔는데 강아지가 산책하다가 닭뼈를 하나 씹어 삼켰어요 13키로 중형견이고 5세 남아 웰시코기 입니다 멀리 와서 근처 동물병원도 잘 없어서 하루 정도 경과 관찰 해보려고 하는데 관찰 후에 병원 데리고 가도 조치를 취할 수 있는 방법이 있나요?,"아이고, 닭뼈라니 걱정되시겠어요. 저도 예전에 우리 강아지가 뼈 조각을 한 번 먹은 적이 있는데, 그땐 일단 하루 정도는 상태를 잘 살펴봤어요. 밥도 잘 먹고, 토하거나 변비 같은 이상 증상이 없으면 좀 더 지켜보기도 했고요. 

근처 병원이 없으면 일단 물 많이 먹게 하고, 강아지가 평소랑 다르게 힘들어하거나 토하고, 배 아파하는 기색 보이면 바로 병원 가는 게 좋을 것 같아요. 병원에 가면 내시경이나 엑스레이로 확인하고, 필요하면 제거도 해주더라고요. 

너무 걱정되면 무리하지 말고 가까운 병원 찾아보시는 게 좋을 것 같아요!",non_expert_llm
,,저녁 7시에 분양받아 태어나서 처음으로 저녁 8시에 이유식을 먹었습니다 지금까지 6시간 간격으로 3번 먹였는데 2번 배변유도를 했는데 모래를 먹어버려서.. 입에서 빼느라 애먹었어요ㅠㅠ 별 탈 없겠죠...?? 하..쉬아는 엄청 했네요 물을 많이 줘서ㅎㅎㅎㅎ! 튼 배변유도 안전하게 하는 방법 없을까요 알려주세요 고수집사님들ㅠㅠ 출생일 2017.12.31,"아이고, 모래 먹으면 깜짝 놀라죠! 우리 집 강아지도 어릴 때 비슷하게 뭐든 입에 넣으려고 해서 한참 고생했었어요. 크게 문제 생긴 적은 없었는데, 혹시라도 걱정되면 물 자주 주고 상태 잘 지켜보는 게 좋을 것 같아요.

배변 유도는 저도 완전 고수는 아닌데, 따뜻한 수건으로 배 주변을 부드럽게 마사지해주거나, 따뜻한 물에 적신 수건으로 살짝 닦아주면 도움이 됐던 것 같아요. 너무 무리하지 말고 천천히 해보세요! 시간이 지나면 자연스럽게 잘 될 거예요. 힘내세요!",non_expert_llm
,,피부에 발진같이 올라왔어요ㅠ,"아이고, 피부에 발진이라니 걱정되겠네요ㅠ  
우리 집 고양이도 가끔 이런 비슷한 게 올라왔던 적 있는데, 뭔가 알레르기 같은 거였던 것 같아요.  
그때는 일단 자극이 될 만한 걸 피하고, 깨끗하게 관리해주니까 좀 나아지긴 했어요.  
혹시 심해지거나 오래 가면 병원 한 번 가보는 게 좋을 것 같아요!",non_expert_llm
,,어제 새벽부터 토를 하기 시작했는데요… 주방에서 마늘 줄기를 조금 뜯어 먹었어요… 설사는 안하구요. 사료 먹을때마다 토해서 오늘 저녁은 먹이지 않았는데 그래도 토를 하네요. 토에서 냄새가 좀 납니다. 내일 병원 데려가면 되겠죠… 혹시 장폐색 일 수도 있나요…?,"아이고, 토하면서 냄새가 나면 저도 좀 걱정되네요. 저희 강아지도 가끔 뭔가 잘못 먹으면 토하긴 했는데, 마늘은 조금 위험하다고 들었어요. 설사는 없다고 하셔서 다행이지만, 계속 토하면 힘들 것 같아요. 저라면 내일 병원 가서 한번 진찰 받아보는 게 좋을 것 같아요. 장폐색인지 아닌지는 병원에서 확인해줘야 할 거 같아요. 얼른 나아지길 바랄게요!",non_expert_llm
,,3개월된 스코티쉬폴드인데 정말활발한 아이인데 접종 맞고온다음 부터 힘이 없는것같고 가만히 있을라고합니다 안아주는것도 조금 좋아하는편인데 소리를 많이지름니다 오늘 밖에 오래있어서 스트레스를 받은건가요 아니면 감기라도걸린걸까요,"아, 우리 집 고양이도 접종 맞고 나서 며칠 동안 좀 조용하고 힘없어 보였던 적 있어요. 접종 때문에 몸이 피곤해서 그런가 싶었는데, 이틀 정도 지나니까 다시 활발해지더라고요. 근데 소리를 많이 지른다니 뭔가 불편한 게 있을 수도 있겠네요. 밖에서 오래 있었던 것도 스트레스가 될 수 있으니, 오늘은 좀 편하게 쉬게 해주고 상태 지켜보는 게 좋을 것 같아요. 만약 내일도 계속 힘없거나 소리를 많이 낸다면 병원에 한번 데려가보는 게 안전할 거예요!",non_expert_llm
,,강아지 자궁축농증수술이 중성화수술인건가요? 별개인가요? 수술 후 관리법이나 주의사항좀 알려주세요,"자궁축농증 수술이랑 중성화 수술은 거의 같은 경우가 많아요. 보통 자궁축농증이 심하면 자궁하고 보통 난소도 같이 떼어내는 중성화 수술을 하거든요. 근데 중성화 수술은 건강할 때 예방 목적으로 하는 거고, 자궁축농증 수술은 병이 생겼을 때 치료 목적으로 하는 거라 약간 다를 수 있어요.

수술 후에는 상처가 잘 아물도록 강아지가 너무 많이 움직이지 않게 조심해주고, 목에 있는 보호용 깔때기(엘리자베스 칼라)를 잘 착용하는 게 중요해요. 밥은 수술 후 며칠간은 소화 잘 되는 거 주고, 병원에서 준 약도 잘 챙겨 먹여야 해요. 또, 이상 반응 있으면 바로 병원에 연락하는 게 좋고요. 저도 주변에서 수술한 강아지들 보면 집에서 조용히 휴식하게 해주고, 깨끗하게 관리해 주는 게 제일 중요하더라고요!",non_expert_llm
,,저희집 고양이가 털 빗질을 계속 해줬는데도 사료를 그대로 토하는 경우가 많은데 이유가 뭘까요ㅠㅠ 급하게 먹어서 그런걸까요..혹시 병원이라도 가봐야할까요..?,"저희 집 고양이도 가끔 사료 먹고 바로 토하는 경우가 있었는데, 보니까 너무 빨리 먹어서 그런 것 같더라고요. 급하게 먹으면 소화가 잘 안 돼서 그런 일이 생긴다고 하더라고요. 그래도 자주 그러면 병원 한 번 가서 확인해보는 게 마음이 좀 편할 것 같아요!",non_expert_llm
,,죽어가던 새끼고양이를 데려와서 밥을 먹이고 물을 먹였어요 3일차구요.. 다리가 다친건지 아님 기력이 없어 저러는건지 판단이 안되네요.. 시간이 지나면 걸어다닐수 있을까요?,"아이고, 새끼고양이가 힘이 없어서 걷기 어려운 거면 정말 걱정되죠.
저도 전에 길냥이 한 마리 데려왔을 때 다리가 아픈 건지 너무 힘이 없어서 못 걷는 건지 헷갈렸는데,
몇 일간 조금씩 상태가 나아지더라고요.
그래도 너무 오래 안 움직이거나 상태가 나빠지면 병원에 한번 데려가 보는 게 마음이 편할 것 같아요.
힘내고 잘 돌봐주세요!",non_expert_llm
,,영상대로 가끔 이러는데 왜 이러는 건가여? 병원에서는 기관지 괜찮다고 하셨는데ㅠ,"영상이 없어서 정확히 어떤 행동인지 모르겠지만, 우리 강아지도 가끔 비슷한 행동을 할 때가 있었어요. 병원에서 기관지 괜찮다고 하셨다니 큰 문제는 아닐 것 같은데, 스트레스 받거나 컨디션 안 좋을 때 그런 걸 수도 있더라고요. 너무 자주 반복되거나 심해지면 다시 한 번 병원에 가보는 것도 좋을 것 같아요.",non_expert_llm
,,강아지가 가끔씩 몸이 굳는 것처럼 경직을 해요 고개가 치우치듯 돌아가고 앞다리부터 뒷다리까지 순서대로 굳어 몸을 제어하기 힘들어합니다 아파하는 건지는 잘 모르겠지만 (끙 소리를 내지 않음) 많이 무서워하는 것 같아요 왜 그러는 걸까요? 병원엔 예약을 할 상태입니다,"우리 집 강아지도 가끔 몸이 뻣뻣해지면서 머리가 한쪽으로 치우쳐지는 것 같은 행동을 한 적이 있었는데, 그때는 신경 쪽 문제일 수도 있다고 해서 병원에 데려갔었어요. 아프다기보단 무서워하는 모습이 많았던 것 같고, 수의사 선생님이 검사를 해보시고 약을 처방해 주셨어요. 지금은 훨씬 나아졌어요. 예약해 두셨다니 잘 된 것 같아요, 병원에서 정확히 확인해 보는 게 제일 좋을 거예요!",non_expert_llm
,,어떤 상황인가요 지금은 응급실에서 산소호흡기중입니다 산소방으론 안된다고 하셔서요 이산화탄소 농도도 높다고 하시네요,"와, 지금 상황이 많이 긴장되고 힘들겠네요. 우리 집 고양이도 예전에 호흡이 힘들어서 병원에 갔던 적 있었는데, 산소호흡기까지 쓰는 건 정말 심각한 상태일 때더라고요. 이산화탄소 농도가 높다는 건 몸에서 숨을 제대로 못 쉬고 있다는 뜻 같아서 걱정돼요. 그래도 전문 의료진이 잘 돌봐주실 테니까 너무 걱정하지 마시고, 조금이라도 좋아지길 바랄게요. 무사히 회복했으면 좋겠어요!",non_expert_llm
,,예전에 이물의심이 있어서 조영제먹고 조영촬영을 했었는데 이번에 다른병원에서 ct를찍었더니 폐에 음영이 보여서 바륨을 잘못삼켜서 폐에 바륨이 남은것같다고 하시더라구요 큰문제는 없다고하시는데.. 이런경우 위험하지는않을까요? 스스로사라지지는 않는다고하셔서 수술을해야하는 상황인지궁금합니다,"저도 비슷한 얘기 들은 적 있는데, 바륨이 폐에 조금 들어가면 몸에서 바로 없어지진 않는다고 하더라고요. 근데 큰 문제 없이 지내는 경우도 많아서 수술까지 꼭 해야 하는 건 아닐 수도 있어요. 걱정되면 병원에서 꾸준히 상태 체크해보는 게 좋을 것 같아요! 저도 친구 강아지가 비슷한 상황이라 그냥 경과 지켜보는 중이에요.",non_expert_llm
,,"시츄14살입니다. 몇년전부터 이마에 작은 혹같은게 점점 커지고 있습니다. 간혹 발톱으로 긁어서 상처가 나면 더 커지는 경향이 있어보입니다. 정확히 무엇인지 몰라서 수술을 해야하는건지, 그냥 놔둬도 되는건지 궁금합니다. (노견이라 수술이 부담되기는합니다)","우리 집 시츄도 나이가 들면서 피부에 혹 같은 게 생기긴 했는데, 처음에는 그냥 지켜봤어요. 근데 긁어서 상처가 나면 더 커지는 것 같아서 조심하게 되더라고요. 수술은 나이도 있고 부담될 수 있으니까, 일단은 혹이 너무 커지거나 아파 보이면 병원에 가보는 게 좋을 것 같아요. 아니면 그냥 상처 안 나게 잘 관리해주는 것도 방법일 듯해요. 너무 걱정하지 말고 천천히 지켜봐주세요!",non_expert_llm
,,고양이 입에 물집이 났는데 병원 가봐야 할까요??,"우리 집 고양이도 입 안에 뭔가 생긴 적 있었는데, 그때는 스트레스 때문인 것 같았거든요. 며칠간 조심스럽게 지켜봤는데 금방 좋아지긴 했어요. 그래도 입에 물집 같은 게 있으면 불편할 수도 있으니까 너무 오래 가거나 고양이가 밥을 잘 안 먹으면 병원 한 번 가보는 게 나을 것 같아요!",non_expert_llm
,,강아지가 3시간전에도 크흨 크흨 하는데 금방또 멈추고 잘 놀아요 진짜 가래걸린듯이 크흨 거리는데 또 그러네요 ㅜㅜ 어떻게된걸까요 ㅜㅜ 몸을 움찔움찔거리는데 딸꾹질인가요?,"우리 강아지도 가끔 크흨 크흨 거리면서 몸을 움찔거릴 때가 있었는데, 딱히 심한 건 아니었고 조금 지나면 괜찮아지더라고요. 아마 가래가 살짝 걸린 느낌일 수도 있고, 딸꾹질 비슷한 거 아닐까 싶어요. 그래도 자주 반복되거나 숨 쉬기 힘들어 보이면 병원 한 번 가보는 게 좋을 것 같아요!",non_expert_llm
